417	camera
418	camera
419	camera
420	camera
421	camera
422	camera
423	camera
424	camera
425	camera
426	camera
427	camera
428	camera
429	camera
430	camera
431	camera
432	camera
433	camera
434	camera
435	camera
436	camera
437	camera
438	camera
439	camera
440	camera
441	camera
442	camera
443	camera
444	camera
445	camera
446	camera
447	camera
448	camera
449	camera
450	camera
451	camera
452	camera
453	camera
454	camera
455	camera
456	camera
457	camera
458	camera
459	camera
460	camera
461	camera
462	camera
463	camera
464	camera
465	camera
466	camera
467	camera
468	camera
469	camera
470	camera
471	camera
472	camera
473	camera
474	camera
475	camera
476	camera
477	camera
478	camera
479	camera
480	camera
481	camera
482	camera
483	camera
484	camera
485	camera
486	camera
487	camera
488	camera
489	camera
490	camera
491	camera
492	camera
493	camera
494	camera
495	camera
496	camera
497	camera
498	camera
499	camera
500	camera
501	camera
502	camera
503	camera
504	camera
505	camera
506	camera
507	camera
508	camera
509	camera
510	camera
511	camera
512	camera
513	camera
514	camera
515	camera
516	camera
517	camera
518	camera
519	camera
520	camera
521	camera
522	camera
523	camera
524	camera
525	camera
526	camera
527	camera
528	camera
529	camera
530	camera
531	camera
532	camera
533	camera
534	camera
535	camera
536	camera
537	camera
538	camera
539	camera
540	camera
541	camera
542	camera
543	camera
544	camera
545	camera
546	camera
547	camera
548	camera
549	camera
550	camera
551	camera
552	camera
553	camera
554	camera
555	camera
556	camera
557	camera
558	camera
559	camera
560	camera
561	camera
562	slide
563	slide
564	slide
565	slide
566	slide
567	slide
568	slide
569	slide
570	slide
571	slide
572	slide
573	slide
574	slide
575	slide
576	slide
577	slide
578	slide
579	slide
580	slide
581	slide
582	slide
583	slide
584	slide
585	slide
586	slide
587	slide
588	slide
589	slide
590	slide
591	slide
592	slide
593	slide
594	slide
595	slide
596	slide
597	slide
598	slide
599	slide
600	slide
601	slide
602	slide
603	slide
604	slide
605	slide
606	slide
607	slide
608	slide
609	camera
610	camera
611	camera
612	camera
613	camera
614	camera
615	camera
616	camera
617	camera
618	camera
619	camera
620	camera
621	camera
622	camera
623	camera
624	camera
625	camera
626	camera
627	camera
628	camera
629	camera
630	camera
631	camera
632	camera
633	camera
634	camera
635	camera
636	camera
637	camera
638	camera
639	camera
640	camera
641	camera
642	camera
643	camera
644	camera
645	camera
646	camera
647	camera
648	camera
649	camera
650	camera
651	camera
652	camera
653	camera
654	look_away_slide
655	look_away_slide
656	look_away_slide
657	look_away_slide
658	look_away_slide
659	look_away_slide
660	look_away_slide
661	look_away_slide
662	look_away_slide
663	look_away_slide
664	look_away_slide
665	look_away_slide
666	look_away_slide
667	look_away_slide
668	look_away_slide
669	look_away_slide
670	look_away_slide
671	look_away_slide
672	look_away_slide
673	look_away_slide
674	look_away_slide
675	look_away_slide
676	look_away_slide
677	look_away_slide
678	look_away_slide
679	look_away_slide
680	look_away_slide
681	look_away_slide
682	camera
683	camera
684	camera
685	camera
686	camera
687	camera
688	camera
689	camera
690	camera
691	camera
692	camera
693	camera
694	camera
695	camera
696	camera
697	camera
698	camera
699	camera
700	camera
701	camera
702	camera
703	camera
704	camera
705	camera
706	camera
707	camera
708	camera
709	camera
710	camera
711	slide
712	slide
713	slide
714	slide
715	slide
716	slide
717	slide
718	slide
719	slide
720	slide
721	slide
722	slide
723	slide
724	slide
725	slide
726	slide
727	slide
728	slide
729	slide
730	slide
731	slide
732	slide
733	slide
734	slide
735	slide
736	slide
737	slide
738	slide
739	slide
740	slide
741	slide
742	slide
743	slide
744	slide
745	slide
746	slide
747	slide
748	slide
749	slide
750	slide
751	slide
752	slide
753	slide
754	slide
755	slide
756	slide
757	slide
758	slide
759	camera
760	camera
761	camera
762	camera
763	camera
764	camera
765	camera
766	camera
767	camera
768	camera
769	camera
770	camera
771	camera
772	camera
773	camera
774	camera
775	camera
776	camera
777	camera
778	camera
779	look_away_slide
780	look_away_slide
781	look_away_slide
782	look_away_slide
783	look_away_slide
784	look_away_slide
785	look_away_slide
786	look_away_slide
787	look_away_slide
788	look_away_slide
789	look_away_slide
790	look_away_slide
791	look_away_slide
792	look_away_slide
793	look_away_slide
794	look_away_slide
795	look_away_slide
796	look_away_slide
797	look_away_slide
798	look_away_slide
799	look_away_slide
800	look_away_slide
801	look_away_slide
802	look_away_slide
803	look_away_slide
804	look_away_slide
805	look_away_slide
806	look_away_slide
807	look_away_slide
808	look_away_slide
809	look_away_slide
810	look_away_slide
811	look_away_slide
812	camera
813	camera
814	camera
815	camera
816	camera
817	camera
818	camera
819	camera
820	camera
821	camera
822	camera
823	camera
824	camera
825	camera
826	camera
827	camera
828	camera
829	camera
830	camera
831	camera
832	camera
833	camera
834	camera
835	camera
836	camera
837	camera
838	camera
839	camera
840	camera
841	camera
842	camera
843	camera
844	camera
845	camera
846	camera
847	camera
848	camera
849	camera
850	camera
851	camera
852	camera
853	camera
854	camera
855	camera
856	camera
857	camera
858	camera
859	camera
860	camera
861	camera
862	camera
863	camera
864	camera
865	camera
866	camera
867	camera
868	camera
869	camera
870	camera
871	camera
872	camera
873	camera
874	camera
875	camera
876	camera
877	camera
878	camera
879	camera
880	camera
881	camera
882	camera
883	camera
884	camera
885	camera
886	look_away_slide
887	look_away_slide
888	look_away_slide
889	look_away_slide
890	look_away_slide
891	look_away_slide
892	look_away_slide
893	look_away_slide
894	look_away_slide
895	look_away_slide
896	look_away_slide
897	look_away_slide
898	look_away_slide
899	look_away_slide
900	look_away_slide
901	look_away_slide
902	look_away_slide
903	look_away_slide
904	camera
905	camera
906	camera
907	camera
908	camera
909	camera
910	camera
911	camera
912	camera
913	camera
914	camera
915	camera
916	camera
917	camera
918	camera
919	camera
920	camera
921	camera
922	camera
923	camera
924	camera
925	camera
926	camera
927	camera
928	camera
929	camera
930	camera
931	camera
932	camera
933	camera
934	camera
935	camera
936	camera
937	camera
938	camera
939	camera
940	camera
941	camera
942	camera
943	camera
944	camera
945	camera
946	camera
947	camera
948	camera
949	camera
950	camera
951	camera
952	camera
953	camera
954	camera
955	camera
956	camera
957	camera
958	camera
959	camera
960	camera
961	camera
962	camera
963	camera
964	camera
965	camera
966	camera
967	camera
968	camera
969	camera
970	camera
971	camera
972	camera
973	camera
974	camera
975	camera
976	camera
977	camera
978	look_away_slide
979	look_away_slide
980	look_away_slide
981	look_away_slide
982	look_away_slide
983	look_away_slide
984	look_away_slide
985	look_away_slide
986	look_away_slide
987	look_away_slide
988	look_away_slide
989	look_away_slide
990	look_away_slide
991	look_away_slide
992	look_away_slide
993	look_away_slide
994	look_away_slide
995	look_away_slide
996	look_away_slide
997	look_away_slide
998	look_away_slide
999	look_away_slide
1000	look_away_slide
1001	look_away_slide
1002	look_away_slide
1003	camera
1004	camera
1005	camera
1006	camera
1007	camera
1008	camera
1009	camera
1010	camera
1011	camera
1012	camera
1013	camera
1014	camera
1015	camera
1016	camera
1017	camera
1018	camera
1019	camera
1020	camera
1021	camera
1022	camera
1023	camera
1024	camera
1025	camera
1026	camera
1027	camera
1028	camera
1029	camera
1030	camera
1031	camera
1032	camera
1033	camera
1034	camera
1035	camera
1036	camera
1037	camera
1038	camera
1039	camera
1040	camera
1041	camera
1042	camera
1043	camera
1044	camera
1045	camera
1046	camera
1047	camera
1048	camera
1049	camera
1050	camera
1051	camera
1052	camera
1053	camera
1054	camera
1055	camera
1056	camera
1057	camera
1058	camera
1059	camera
1060	camera
1061	camera
1062	camera
1063	camera
1064	camera
1065	camera
1066	camera
1067	camera
1068	camera
1069	camera
1070	camera
1071	other
1072	other
1073	other
1074	other
1075	other
1076	other
1077	other
1078	other
1079	other
1080	other
1081	other
1082	other
1083	other
1084	other
1085	other
1086	other
1087	other
1088	other
1089	other
1090	other
1091	other
1092	other
1093	other
1094	other
1095	other
1096	other
1097	other
1098	other
1099	other
1100	other
1101	camera
1102	camera
1103	camera
1104	camera
1105	camera
1106	camera
1107	camera
1108	camera
1109	camera
1110	camera
1111	camera
1112	camera
1113	camera
1114	camera
1115	camera
1116	camera
1117	camera
1118	camera
1119	camera
1120	camera
1121	camera
1122	camera
1123	camera
1124	camera
1125	camera
1126	camera
1127	camera
1128	camera
1129	camera
1130	camera
1131	camera
1132	camera
1133	camera
1134	camera
1135	camera
1136	camera
1137	camera
1138	slide
1139	slide
1140	slide
1141	slide
1142	slide
1143	slide
1144	slide
1145	slide
1146	slide
1147	slide
1148	slide
1149	slide
1150	slide
1151	slide
1152	slide
1153	slide
1154	slide
1155	slide
1156	slide
1157	slide
1158	slide
1159	slide
1160	slide
1161	slide
1162	slide
1163	slide
1164	slide
1165	slide
1166	slide
1167	slide
1168	slide
1169	slide
1170	slide
1171	slide
1172	slide
1173	slide
1174	slide
1175	slide
1176	slide
1177	slide
1178	slide
1179	slide
1180	slide
1181	slide
1182	slide
1183	slide
1184	slide
1185	slide
1186	slide
1187	slide
1188	slide
1189	slide
1190	slide
1191	slide
1192	slide
1193	slide
1194	slide
1195	slide
1196	slide
1197	look_down
1198	look_down
1199	look_down
1200	look_down
1201	look_down
1202	look_down
1203	look_down
1204	look_down
1205	look_down
1206	look_down
1207	look_down
1208	look_down
1209	other
1210	other
1211	other
1212	camera
1213	camera
1214	camera
1215	camera
1216	camera
1217	camera
1218	camera
1219	camera
1220	camera
1221	camera
1222	camera
1223	camera
1224	camera
1225	camera
1226	camera
1227	camera
1228	camera
1229	camera
1230	camera
1231	camera
1232	camera
1233	camera
1234	camera
1235	camera
1236	camera
1237	camera
1238	camera
1239	camera
1240	camera
1241	camera
1242	camera
1243	camera
1244	camera
1245	camera
1246	camera
1247	camera
1248	camera
1249	camera
1250	camera
1251	camera
1252	camera
1253	camera
1254	camera
1255	camera
1256	camera
1257	camera
1258	camera
1259	camera
1260	camera
1261	camera
1262	camera
1263	camera
1264	camera
1265	camera
1266	camera
1267	camera
1268	camera
1269	camera
1270	camera
1271	camera
1272	camera
1273	camera
1274	camera
1275	camera
1276	camera
1277	camera
1278	camera
1279	camera
1280	camera
1281	camera
1282	camera
1283	camera
1284	camera
1285	camera
1286	camera
1287	camera
1288	camera
1289	camera
1290	camera
1291	camera
1292	camera
1293	camera
1294	camera
1295	camera
1296	camera
1297	camera
1298	camera
1299	camera
1300	camera
1301	camera
1302	camera
1303	camera
1304	camera
1305	camera
1306	camera
1307	camera
1308	camera
1309	camera
1310	camera
1311	camera
1312	camera
1313	camera
1314	camera
1315	camera
1316	camera
1317	camera
1318	camera
1319	camera
1320	camera
1321	camera
1322	camera
1323	camera
1324	camera
1325	camera
1326	camera
1327	camera
1328	camera
1329	camera
1330	camera
1331	camera
1332	camera
1333	camera
1334	camera
1335	camera
1336	camera
1337	camera
1338	camera
1339	camera
1340	camera
1341	camera
1342	camera
1343	camera
1344	camera
1345	camera
1346	camera
1347	camera
1348	camera
1349	camera
1350	camera
1351	camera
1352	camera
1353	camera
1354	camera
1355	camera
1356	camera
1357	camera
1358	camera
1359	camera
1360	camera
1361	camera
1362	camera
1363	camera
1364	camera
1365	camera
1366	camera
1367	camera
1368	camera
1369	camera
1370	camera
1371	camera
1372	camera
1373	camera
1374	camera
1375	camera
1376	camera
1377	camera
1378	camera
1379	camera
1380	camera
1381	camera
1382	camera
1383	camera
1384	camera
1385	camera
1386	camera
1387	camera
1388	camera
1389	camera
1390	camera
1391	camera
1392	camera
1393	camera
1394	camera
1395	camera
1396	camera
1397	camera
1398	camera
1399	camera
1400	camera
1401	camera
1402	camera
1403	camera
1404	camera
1405	camera
1406	camera
1407	camera
1408	camera
1409	camera
1410	camera
1411	camera
1412	camera
1413	camera
1414	camera
1415	camera
1416	camera
1417	camera
1418	camera
1419	other
1420	other
1421	other
1422	other
1423	other
1424	other
1425	slide
1426	slide
1427	slide
1428	slide
1429	slide
1430	slide
1431	slide
1432	slide
1433	slide
1434	slide
1435	slide
1436	slide
1437	slide
1438	slide
1439	slide
1440	slide
1441	slide
1442	slide
1443	slide
1444	slide
1445	slide
1446	slide
1447	slide
1448	look_down
1449	look_down
1450	look_down
1451	look_down
1452	look_down
1453	look_down
1454	look_down
1455	look_down
1456	look_down
1457	look_down
1458	look_down
1459	look_down
1460	look_down
1461	look_down
1462	look_down
1463	look_down
1464	look_down
1465	look_down
1466	look_down
1467	look_down
1468	look_down
1469	look_down
1470	look_down
1471	look_down
1472	look_down
1473	look_down
1474	look_down
1475	look_down
1476	look_down
1477	look_down
1478	look_down
1479	look_down
1480	look_down
1481	look_down
1482	look_down
1483	look_down
1484	look_down
1485	look_down
1486	look_down
1487	look_down
1488	look_down
1489	look_down
1490	look_down
1491	look_down
1492	look_down
1493	look_down
1494	other
1495	other
1496	camera
1497	camera
1498	camera
1499	camera
1500	camera
1501	camera
1502	camera
1503	camera
1504	camera
1505	camera
1506	camera
1507	look_away_slide
1508	look_away_slide
1509	look_away_slide
1510	look_away_slide
1511	look_away_slide
1512	look_away_slide
1513	look_away_slide
1514	look_away_slide
1515	look_away_slide
1516	look_away_slide
1517	look_away_slide
1518	look_away_slide
1519	look_away_slide
1520	look_away_slide
1521	look_away_slide
1522	look_away_slide
1523	look_away_slide
1524	look_away_slide
1525	look_away_slide
1526	look_away_slide
1527	look_away_slide
1528	look_away_slide
1529	camera
1530	camera
1531	camera
1532	camera
1533	camera
1534	camera
1535	camera
1536	camera
1537	camera
1538	camera
1539	camera
1540	camera
1541	camera
1542	camera
1543	camera
1544	camera
1545	camera
1546	camera
1547	camera
1548	camera
1549	camera
1550	camera
1551	camera
1552	camera
1553	other
1554	other
1555	other
1556	other
1557	other
1558	other
1559	look_down
1560	look_down
1561	look_down
1562	look_down
1563	look_down
1564	look_down
1565	look_down
1566	look_down
1567	look_down
1568	look_down
1569	look_down
1570	look_down
1571	other
1572	other
1573	other
1574	other
1575	other
1576	other
1577	camera
1578	camera
1579	camera
1580	camera
1581	camera
1582	camera
1583	camera
1584	camera
1585	camera
1586	camera
1587	camera
1588	camera
1589	camera
1590	camera
1591	camera
1592	camera
1593	camera
1594	camera
1595	camera
1596	camera
1597	camera
1598	camera
1599	camera
1600	camera
1601	camera
1602	camera
1603	camera
1604	camera
1605	camera
1606	camera
1607	camera
1608	camera
1609	camera
1610	camera
1611	camera
1612	camera
1613	camera
1614	camera
1615	camera
1616	camera
1617	camera
1618	camera
1619	camera
1620	camera
1621	camera
1622	camera
1623	camera
1624	camera
1625	camera
1626	camera
1627	camera
1628	camera
1629	camera
1630	camera
1631	camera
1632	camera
1633	camera
1634	camera
1635	camera
1636	camera
1637	camera
1638	camera
1639	camera
1640	camera
1641	camera
1642	camera
1643	camera
1644	camera
1645	camera
1646	camera
1647	camera
1648	camera
1649	camera
1650	camera
1651	camera
1652	camera
1653	camera
1654	camera
1655	camera
1656	camera
1657	camera
1658	camera
1659	camera
1660	camera
1661	camera
1662	other
1663	other
1664	other
1665	other
1666	other
1667	other
1668	other
1669	other
1670	other
1671	other
1672	other
1673	other
1674	other
1675	other
1676	other
1677	other
1678	other
1679	look_down
1680	look_away_slide
1681	look_away_slide
1682	look_away_slide
1683	look_away_slide
1684	look_away_slide
1685	look_away_slide
1686	look_away_slide
1687	look_away_slide
1688	look_away_slide
1689	look_away_slide
1690	look_away_slide
1691	look_away_slide
1692	look_away_slide
1693	look_away_slide
1694	look_away_slide
1695	look_away_slide
1696	look_away_slide
1697	look_away_slide
1698	look_away_slide
1699	look_away_slide
1700	look_away_slide
1701	look_away_slide
1702	look_away_slide
1703	look_away_slide
1704	look_away_slide
1705	look_away_slide
1706	look_away_slide
1707	look_away_slide
1708	look_away_slide
1709	look_away_slide
1710	look_away_slide
1711	camera
1712	camera
1713	camera
1714	camera
1715	camera
1716	camera
1717	camera
1718	camera
1719	camera
1720	camera
1721	camera
1722	camera
1723	camera
1724	camera
1725	camera
1726	camera
1727	camera
1728	camera
1729	camera
1730	camera
1731	camera
1732	camera
1733	camera
1734	camera
1735	camera
1736	camera
1737	camera
1738	camera
1739	camera
1740	camera
1741	camera
1742	camera
1743	camera
1744	camera
1745	camera
1746	camera
1747	camera
1748	camera
1749	camera
1750	camera
1751	camera
1752	camera
1753	camera
1754	camera
1755	camera
1756	camera
1757	camera
1758	camera
1759	camera
1760	camera
1761	camera
1762	camera
1763	camera
1764	camera
1765	camera
1766	camera
1767	camera
1768	camera
1769	camera
1770	camera
1771	camera
1772	camera
1773	camera
1774	camera
1775	camera
1776	camera
1777	camera
1778	camera
1779	camera
1780	camera
1781	camera
1782	camera
1783	camera
1784	camera
1785	other
1786	other
1787	other
1788	other
1789	camera
1790	camera
1791	camera
1792	camera
1793	camera
1794	camera
1795	camera
1796	camera
1797	camera
1798	camera
1799	camera
1800	camera
1801	camera
1802	camera
1803	camera
1804	camera
1805	camera
1806	camera
1807	camera
1808	camera
1809	camera
1810	camera
1811	camera
1812	camera
1813	camera
1814	camera
1815	camera
1816	camera
1817	camera
1818	camera
1819	camera
1820	camera
1821	camera
1822	camera
1823	camera
1824	camera
1825	slide
1826	slide
1827	slide
1828	slide
1829	slide
1830	slide
1831	slide
1832	slide
1833	slide
1834	slide
1835	slide
1836	slide
1837	slide
1838	slide
1839	slide
1840	slide
1841	slide
1842	slide
1843	slide
1844	slide
1845	slide
1846	slide
1847	slide
1848	slide
1849	slide
1850	slide
1851	slide
1852	slide
1853	slide
1854	slide
1855	slide
1856	slide
1857	camera
1858	camera
1859	camera
1860	camera
1861	camera
1862	camera
1863	camera
1864	camera
1865	camera
1866	camera
1867	camera
1868	camera
1869	camera
1870	camera
1871	camera
1872	camera
1873	other
1874	other
1875	other
1876	other
1877	look_down
1878	look_down
1879	other
1880	other
1881	other
1882	other
1883	look_down
1884	look_down
1885	look_down
1886	look_down
1887	slide
1888	slide
1889	slide
1890	slide
1891	slide
1892	slide
1893	slide
1894	slide
1895	slide
1896	slide
1897	slide
1898	slide
1899	slide
1900	slide
1901	slide
1902	slide
1903	slide
1904	slide
1905	slide
1906	slide
1907	slide
1908	slide
1909	slide
1910	slide
1911	slide
1912	slide
1913	slide
1914	slide
1915	slide
1916	slide
1917	slide
1918	slide
1919	slide
1920	slide
1921	slide
1922	slide
1923	slide
1924	slide
1925	slide
1926	slide
1927	slide
1928	slide
1929	slide
1930	slide
1931	slide
1932	slide
1933	slide
1934	slide
1935	slide
1936	slide
1937	slide
1938	slide
1939	slide
1940	slide
1941	slide
1942	camera
1943	camera
1944	camera
1945	camera
1946	camera
1947	camera
1948	camera
1949	camera
1950	camera
1951	camera
1952	camera
1953	camera
1954	camera
1955	camera
1956	camera
1957	camera
1958	camera
1959	camera
1960	camera
1961	camera
1962	camera
1963	camera
1964	camera
1965	camera
1966	camera
1967	camera
1968	camera
1969	camera
1970	camera
1971	camera
1972	camera
1973	camera
1974	look_away_slide
1975	look_away_slide
1976	look_away_slide
1977	look_away_slide
1978	look_away_slide
1979	look_away_slide
1980	look_away_slide
1981	look_away_slide
1982	look_away_slide
1983	look_away_slide
1984	look_away_slide
1985	look_away_slide
1986	look_away_slide
1987	look_away_slide
1988	look_away_slide
1989	look_away_slide
1990	look_away_slide
1991	look_away_slide
1992	look_away_slide
1993	look_away_slide
1994	look_away_slide
1995	look_away_slide
1996	look_away_slide
1997	look_away_slide
1998	look_away_slide
1999	look_away_slide
2000	look_away_slide
2001	look_away_slide
2002	look_away_slide
2003	look_away_slide
2004	camera
2005	camera
2006	camera
2007	camera
2008	camera
2009	camera
2010	camera
2011	camera
2012	camera
2013	camera
2014	camera
2015	camera
2016	camera
2017	camera
2018	camera
2019	camera
2020	camera
2021	camera
2022	camera
2023	camera
2024	camera
2025	camera
2026	camera
2027	camera
2028	camera
2029	camera
2030	camera
2031	camera
2032	camera
2033	camera
2034	camera
2035	camera
2036	camera
2037	camera
2038	camera
2039	camera
2040	camera
2041	camera
2042	camera
2043	camera
2044	camera
2045	camera
2046	camera
2047	slide
2048	slide
2049	slide
2050	slide
2051	slide
2052	slide
2053	slide
2054	slide
2055	slide
2056	slide
2057	slide
2058	slide
2059	slide
2060	slide
2061	slide
2062	slide
2063	slide
2064	slide
2065	slide
2066	slide
2067	slide
2068	slide
2069	slide
2070	slide
2071	slide
2072	slide
2073	slide
2074	slide
2075	slide
2076	slide
2077	slide
2078	slide
2079	slide
2080	slide
2081	slide
2082	slide
2083	camera
2084	camera
2085	camera
2086	camera
2087	camera
2088	camera
2089	camera
2090	camera
2091	camera
2092	camera
2093	camera
2094	camera
2095	camera
2096	camera
2097	camera
2098	camera
2099	other
2100	other
2101	other
2102	other
2103	other
2104	other
2105	other
2106	other
2107	other
2108	other
2109	other
2110	other
2111	other
2112	other
2113	other
2114	other
2115	other
2116	other
2117	other
2118	other
2119	other
2120	other
2121	other
2122	other
2123	other
2124	other
2125	other
2126	other
2127	other
2128	other
2129	other
2130	other
2131	look_away_slide
2132	look_away_slide
2133	look_away_slide
2134	look_away_slide
2135	look_away_slide
2136	look_away_slide
2137	look_away_slide
2138	look_away_slide
2139	look_away_slide
2140	look_away_slide
2141	look_away_slide
2142	look_away_slide
2143	look_away_slide
2144	other
2145	other
2146	other
2147	other
2148	other
2149	other
2150	camera
2151	camera
2152	camera
2153	camera
2154	camera
2155	camera
2156	camera
2157	camera
2158	camera
2159	camera
2160	camera
2161	camera
2162	camera
2163	camera
2164	camera
2165	camera
2166	camera
2167	camera
2168	camera
2169	camera
2170	camera
2171	other
2172	other
2173	other
2174	other
2175	other
2176	other
2177	other
2178	other
2179	other
2180	other
2181	other
2182	other
2183	other
2184	other
2185	other
2186	other
2187	other
2188	other
2189	other
2190	other
2191	other
2192	other
2193	other
2194	other
2195	other
2196	other
2197	other
2198	other
2199	other
2200	other
2201	other
2202	other
2203	other
2204	other
2205	other
2206	other
2207	other
2208	other
2209	other
2210	other
2211	other
2212	other
2213	camera
2214	camera
2215	camera
2216	camera
2217	camera
2218	camera
2219	camera
2220	camera
2221	camera
2222	camera
2223	camera
2224	camera
2225	camera
2226	camera
2227	camera
2228	camera
2229	camera
2230	camera
2231	camera
2232	camera
2233	camera
2234	camera
2235	camera
2236	camera
2237	look_away_slide
2238	look_away_slide
2239	look_away_slide
2240	look_away_slide
2241	look_away_slide
2242	look_away_slide
2243	look_away_slide
2244	look_away_slide
2245	look_away_slide
2246	look_away_slide
2247	look_away_slide
2248	look_away_slide
2249	look_away_slide
2250	look_away_slide
2251	camera
2252	camera
2253	camera
2254	camera
2255	camera
2256	camera
2257	camera
2258	camera
2259	camera
2260	camera
2261	camera
2262	camera
2263	camera
2264	camera
2265	camera
2266	camera
2267	camera
2268	camera
2269	camera
2270	camera
2271	camera
2272	camera
2273	camera
2274	camera
2275	camera
2276	camera
2277	camera
2278	camera
2279	camera
2280	camera
2281	camera
2282	camera
2283	camera
2284	camera
2285	camera
2286	camera
2287	camera
2288	camera
2289	camera
2290	camera
2291	camera
2292	camera
2293	camera
2294	camera
2295	camera
2296	camera
2297	camera
2298	camera
2299	camera
2300	camera
2301	camera
2302	camera
2303	camera
2304	camera
2305	camera
2306	camera
2307	camera
2308	camera
2309	camera
2310	camera
2311	camera
2312	camera
2313	camera
2314	camera
2315	camera
2316	camera
2317	camera
2318	camera
2319	camera
2320	camera
2321	camera
2322	camera
2323	camera
2324	camera
2325	camera
2326	camera
2327	camera
2328	camera
